sentiment;text
guilt;Tinha prometido ligar a uma rapariga, mas não o fiz.
guilt;Na minha terra natal, eu andava de bicicleta, que não tinha luz, à noite, e assim um polícia apanhou-me. Solicitei-lhe que me deixasse ir, mas ele não o fez após alguns minutos, e eu escapei.
guilt;Tive de cuidar das plantas de um amigo meu durante várias semanas. Reguei-as, mas deixei-as ficar numa sala fria para que duas delas perecessem.
guilt;Não pegou numa pele de melancia, alguém lhe escorregou em cima.
guilt;Pensar sobre outras coisas numa palestra.
guilt;Um dia, na escola, discuti com um colega de escola, e acabei por lhe bater com força. Ele, estando fisicamente fraco, teve de visitar o seu médico e permanecer ausente da escola durante dois dias.
guilt;Quando o meu namorado estava fora, namorisquei com o seu melhor amigo, e senti-me culpada no dia seguinte.
guilt;Quando os líderes do sindicato estudantil foram expulsos da universidade e nós continuámos a estudar.
guilt;Repreendi a comida da minha mãe e critiquei a sua personalidade, e ela ficou magoada e deprimida.
guilt;Há alguns dias atrás, um amigo meu pediu-me para o visitar num domingo. Aceitei, mas mais tarde não fui por nenhuma razão específica. Apenas dormi no meu quarto. No dia seguinte, este amigo telefonou-me e disse-me que estava à minha espera no dia anterior e que a sua mulher tinha preparado um almoço muito bom para mim, que se tinha perdido. Senti-me muito mal com este incidente e ele tem vindo a crescer no meu coração desde então.
guilt;Quando era criança, roubei brinquedos a outras crianças.
guilt;Senti-me culpada quando passei uma noite na casa do meu namorado, particularmente porque tinha sido dura e rancorosa quando tinha saído de casa. A razão era que temia uma possível discussão sobre o assunto e queria sair desafiadoramente.
guilt;Quando estive envolvido num acidente de carro.
guilt;Sobre não ajudar a minha irmã quando ela me pediu para a ajudar com a sua aula de química. Eu fingi estar ocupado.
guilt;Quando copio o conjunto de problemas de outra pessoa.
guilt;Sou o secretário de uma associação, e na última reunião esqueci-me de redigir a acta.
guilt;Estava a trabalhar como secretária. O meu chefe ia dar uma palestra e queria que eu lhe desse o endereço exato do local.
guilt;A minha mãe entendeu-me mal e impediu-me de fazer alguma coisa. Em troca, não falei com ela durante alguns dias, só mais tarde percebi que o que ela tinha feito tinha sido para o meu bem.
guilt;Dormir durante o treino da tripulação na segunda-feira de manhã.
guilt;Parei o meu carro em frente de uma passagem de peões quando uma criança estava a atravessar a rua. O carro que conduzia na faixa seguinte não parou e a criança ficou ferida. Se eu não tivesse parado.
guilt;Senti-me culpado quando induzi uma pessoa a pensar que era um amigo próximo, quando essa pessoa era mais um conhecido casual.
guilt;Fiz mal num dos exames vitais, apesar de ter recebido orientação adequada dos meus pais. Senti-me culpado pelo uso impróprio das oportunidades que me foram dadas. 
guilt;Sempre que faço algo proibido ou errado, sinto-me culpado.
guilt;Perdi o controle de mim mesma e levantei a voz para uma criança.
guilt;Esqueci-me dos aniversários da minha mãe e da minha irmã (eles caem no mesmo dia).
guilt;Eu não tinha escrito ou telefonado à minha avó, que se sentia só, durante muito tempo. A minha mãe pediu-me que a chamasse em seu nome e quando o fiz, a minha avó ficou encantada e disse-me que estava à espera de algumas notícias nossas.
guilt;No dia em que não trabalhei (académico) o suficiente.
guilt;Quando roubei algo.
guilt;Manchei o lado da carrinha do meu pai numa cerca. Só me apercebi da extensão dos danos no dia seguinte, quando ele mo mostrou. O choque no meu rosto foi genuíno, pelo que um amigo intercedeu com uma boa desculpa que eu não neguei. Nunca clarifiquei a situação.
guilt;Era a minha vez de fazer o jantar. Esqueci-me de um prato (o favorito da família) no forno e ele queimou-se e ficou inatingível.
guilt;Uma pessoa por quem me sentia atraído levou-me a casa à chuva e adoeceu.
guilt;Tive um caso com o melhor amigo do meu bom amigo. E sempre que vejo o meu melhor amigo, sinto-me culpada porque não lhe podemos contar.
guilt;Quando um acontecimento teve lugar na vida de outrem, que eu pensei que poderia ter evitado.
guilt;Quando o meu irmãozinho me pediu para brincar com ele, eu disse-lhe que não tinha tempo e que brincaria com ele no dia seguinte. No entanto, no dia seguinte, disse a mesma coisa.
guilt;Enquanto jogava um jogo de bola, cometi um erro e perdemos o jogo.
guilt;Quando não fui trabalhar porque tinha de estudar para um semestre.
guilt;Quando penso na minha família (pais, irmãos e irmãs), a culpa faz parte dos meus sentimentos.
guilt;Li sobre o espírito nacional e social e a autodisciplina dos povos de países desenvolvidos como os EUA, Inglaterra, França, Alemanha, etc. Comparando isto com o povo indiano, senti-me culpado por não ter espírito nacional ou auto-disciplina.
guilt;Depois de dias ou fins-de-semana em que não realizei a quantidade de estudos que desejava, por causa de actividades mais agradáveis que surgem.
guilt;Geralmente, quando estou a fazer compras, sinto-me culpado de todos os roubos ao longo do ano (nunca roubei).
guilt;Quando eu menti na semana passada. Menti a alguém para obter informações. para um jornal, estava a escrever. Eu disse-lhe que a informação. era para um artigo de jornal. Tive medo que se eu dissesse a verdade ela não me ajudasse.
guilt;Quando fui responsável por fazer com que o meu amigo fosse expulso num jogo de cricket vital.
guilt;Recebi 100 FIM a mais quando troquei dinheiro no banco. Logo depois, ligaram-me no meu trabalho e a situação foi embaraçosa para mim.
guilt;Sou alérgico à maioria dos alimentos - comer algo a que sou alérgico causa culpa.
guilt;Enquanto fazia alguns exercícios de cálculo, negligenciei uma parte dela, embora a tivesse marcado como tendo sido feita. Por acaso, foi-me pedido para demonstrar esta mesma parte no quadro negro.
guilt;Estava a voltar para casa com a minha mãe quando a bolsa que levava foi roubada. Foi feito tão rapidamente que só muito mais tarde me apercebi do que tinha acontecido. Perdi muito dinheiro e as chaves da casa. Estava culpado pelo meu descuido. Senti-me terrível porque normalmente não perco coisas e isto foi bastante importante, especialmente as chaves. 
guilt;Esquecer o aniversário de um amigo íntimo.
guilt;Uma noite saí com alguns amigos meus, embora fosse suposto eu ficar em casa com a minha irmã mais nova, que tem 11 anos.
guilt;Enquanto estava na escola primária, não deixei um amigo meu tocar o sino, embora ele quisesse muiyo fazê-lo. Depois, senti-me mal.
guilt;Bati com o meu irmão mais novo contra uma parede porque ele estava a incomodar-me.
guilt;Quando eu tinha cerca de 17 anos e roubei algumas canetas de uma papelaria, porque não tinha dinheiro suficiente.
guilt;Um dia, a minha mãe obrigou-me a comer mais e eu recusei, no dia seguinte ela serviu-me mais arroz e pedaços de carneiro do que o habitual. Quando vi isto, zanguei-me muito e repreendi-a, e recusei-me a comer. Mais tarde, senti-me culpado e pedi-lhe que me desculpasse.
guilt;Senti-me culpada quando um dos meus professores secundários me deixou enquanto eu estava na Terceira Forma, ele foi o único que demonstrou amor por mim.
guilt;Eu estava numa digressão de concertos e, por isso, separada do meu namorado. Mas precisava do calor que me foi dado por um membro masculino da orquestra. Os meus sentimentos em relação a ele não eram muito profundos, mas os seus sentimentos eram. Senti-me culpada quando ele disse que eu não sou uma radiadora.
guilt;Quando bati num rapaz estúpido que gostava de contar piadas sobre mim.
guilt;Um dia, eu estava sozinho em serviço quando um paciente se engasgou enquanto comia. Corri para ela e tentei fazê-la respirar, mas era demasiado tarde.
guilt;Bati na minha jovem irmã porque ela se recusou a lavar pratos. Ela começou a chorar e eu senti-me arrependido e culpado pelo que fiz.
guilt;Eu estava a conduzir o carro de um amigo, aproximei-me do passeio para perguntar o caminho e bati num carro estacionado.
guilt;Senti-me culpado por ter saído quando devia ter estudado para uma apresentação que tive de fazer na quarta-feira da semana seguinte.
guilt;Roubei cenouras e fui apanhado. Tive que pedir desculpas ao proprietário.
guilt;Quando perdi a minha bolsa de estudo sem ter assistido a qualquer exame numa carreira que tinha começado, era demasiado tarde para cancelar a minha inscrição.
guilt;Uma pessoa interpretou mal o que eu lhe tinha dito. Disse-lhe que não tinha conseguido inserir um tubo NasoGastric, mas ela foi e repreendeu a paciente que não estava a ser cooperante.
guilt;Senti-me culpado quando faltei a uma aula prática de duas horas que sabia que iria perder mais informações que não sabia, mas não conseguia aguentar ir.
guilt;Estava a andar bastante depressa e sem pensar num parque infantil quando uma criança correu à minha frente, derrubei-o e ele bateu com muita força na cabeça e começou a chorar.
guilt;Comi um bolo de Runeberg, embora soubesse que imediatamente ia ganhar um quilo.
guilt;Senti-me culpado quando soube que alguns dos meus amigos tinham encontrado o refeitório acabado, porque eu levei comida que era mais do que a minha parte.
guilt;A incompreensão e a repressão em relação ao comportamento de uma criança, geralmente não aceites, fazem a criança chorar.
guilt;Não contei aos meus pais exactamente o que me tinha feito chegar tão tarde a casa uma noite. Deixei de fora alguns pormenores e, de alguma forma, senti que lhes tinha mentido.
guilt;Quando um colega de turma próximo falhou um ano.
guilt;Eu tinha dois namorados no passado. Depois um deles queria ficar noivo de mim. Eu concordei, mas estava consciente da minha culpa por ter desapontado o outro.
guilt;Num exame, respondi às perguntas de forma bastante descuidada e depois, pensei que o exame teria sido melhor se tivesse respondido com mais cuidado.
guilt;Uma vez, magoei acidentalmente um rapaz no olho e ele quase o perdeu.
guilt;Tive de me submeter a uma operação no Verão e por isso a minha família teve de ficar em casa durante as férias. Senti-me culpado, sobretudo por causa dos meus irmãos.
guilt;Cometeu um erro, e ofendeu o meu amigo.
guilt;Tenho um bebé de dois meses. Quando vim para aqui, para a universidade, para assistir às aulas, tive que deixar o bebé com o pai. Senti-me culpada.
guilt;Não ter estudado o suficiente quando os exames estavam perto.
guilt;Dei os bilhetes de refeição errados a outras pessoas (o meu colega de turma).
guilt;Quando fui mal-educado para a minha mãe e me zanguei com ela.
guilt;Para forçar alguém a fazer algo que me convém.
guilt;Quando puxei uma cadeira de debaixo de alguém no jardim de infância e ele bateu com a cabeça.
guilt;Não entregando os trabalhos de casa a tempo.
guilt;Eu andava com uma rapariga sem a amar. Não só andei por aí com ela, como também fizemos muito mais coisas. No final, não fui muito sincero com ela.
guilt;Quando eu costumava dizer à mãe que ia a outro sítio que não fosse para onde (ia).
guilt;Era cerca da meia-noite e eu queria ir para o campo (eu estava na cidade) para observar as estrelas no céu. A minha mãe não gostou disto, e apesar disso, saí por uns tempos. A minha mãe ficou zangada.
guilt;Quando discuto com a minha irmã. Às vezes sinto que tenho vantagem e uso-a. Muitas vezes discuto melhor e isso deixa-a terrivelmente zangada.
guilt;Nenhum resultado ideal no exame de ingresso na universidade, culpado a uma família e amigo.
guilt;Uma vez tive algum trabalho de casa para fazer e não o fiz.
guilt;Pedir emprestada a toalha a outra pessoa sem perguntar.
guilt;Discórdia familiar e mal-estar devido a algo que não comuniquei a tempo.
guilt;Não li referências quando outras pessoas as leram.
guilt;Ignorando os desejos dos meus pais.
guilt;Como eu não estava a prestar atenção, o meu irmão mais novo caiu da mesa.
guilt;Depois de me ter sido dito para não levar o carro, levei-o na mesma e senti-me culpado por tê-lo levado.
guilt;Uma noite, depois de ter decidido terminar a nossa relação, levei a minha namorada a casa. Enquanto conduzia de regresso a casa, senti que não tinha lidado muito bem com tudo isto.
guilt;Eu tive que recusar um compromisso que era muito importante para a outra pessoa. Por essa razão, até tivemos problemas.
guilt;Eu tinha de preparar o prazer para a família. Cozinhei-o em excesso e ninguém gostou da refeição nesse dia.
guilt;Quando insultei a minha jovem irmã por muito pouca má conduta ao calçar os meus sapatos. Ela escreveu-me uma carta de desculpas e a mensagem que ela incluiu fez-me sentir culpado.
guilt;Um amigo meu sentiu-se mal por causa de algo que eu tinha feito a algo que lhe pertencia.
guilt;Realizou um acto de vandalismo em algumas janelas num antigo local do exército.
guilt;Quando usava um adjectivo para uma pessoa sem saber o seu significado.  Quando fiquei a saber o significado, senti-me culpado, pois era um insulto claro e injusto.
guilt;Senti-me culpado porque roubei alguns doces da mercearia do meu pai. Quando ele me perguntou quem roubou os doces, eu disse-lhe que foi o meu irmão que roubou os doces e ele foi repreendido.
guilt;Discuti com um amigo meu. Ela não me deixou falar e então comecei a gritar com ela. Ela zangou-se e foi-se embora, e eu não tentei impedi-la de sair.
guilt;Uma situação em que roubei a carteira da mulher de um amigo.
guilt;Eu perdi algum tempo em vez de fazer algo que precisava para dar a um amigo. (Também no tempo que perdi, eu fiz algumas coisas que não considerei moralmente corretas).
guilt;Deixando uma amiga minha sozinha em uma dança - senti que deveria tê-la mantido companhia.
guilt;Tinha combinado encontrar-me com os meus amigos num determinado lugar, e estava com outras pessoas. Os meus amigos não chegaram e as pessoas que estavam comigo começaram a ficar cansadas. Os meus amigos chegaram com uma hora de atraso.
guilt;Quando eu era muito jovem, um dia, dei um pontapé na minha avó e causei-lhe uma lesão que levou muito tempo a sarar.
guilt;Não pude ver a minha namorada no seu aniversário e porque cheguei tarde da universidade a casa, não lhe telefonei como combinado a uma determinada hora (ela telefonou entretanto).
guilt;O meu doente morreu de anemia enquanto eu estava a organizar uma transfusão de sangue para ele, por isso senti-me culpado porque pensei que talvez fosse lento.
guilt;Não sou muito afectuoso e sinto-me culpado porque não dou tanto afecto como recebo.
guilt;Tinha mostrado raiva em relação ao meu cão e ele foi morto mais tarde nesse dia.
guilt;Por isso: culpa por não estar à altura dos meus próprios valores e expectativas, culpa por não ser o tipo de pessoa que os meus pais queriam, culpa por praticamente tudo, apenas percebendo que falhei drasticamente aos meus próprios olhos.
guilt;Quando bato na minha jovem irmã sem uma razão válida.
guilt;Numa situação, com a minha namorada, tomei uma decisão. Mais tarde, quando pensei nisso, apercebi-me de que era uma decisão errada.
guilt;Deixar a Universidade em 1982 após a exclusão e mentir aos pais/amigos sobre as razões da saída, ou seja, mentir sobre o facto de ter sido excluído.
guilt;Quando ajo pensando que sei tudo e depois percebo que havia coisas em que não tinha pensado, magoando assim os outros.
guilt;Num exame, quando respondi às perguntas com muito poucas garantias devido a uma preparação insuficiente.
guilt;Quando era jovem, roubei algum dinheiro da bolsa da minha mãe. Não era muito, mas lembro-me que quando ela o descobriu, senti-me muito culpado.
guilt;Estava sozinha em casa quando parti uma figura e depois reparei-a. Uns dias depois, a minha mãe reparou e perguntou-me sobre o assunto, eu disse-lhe que não fazia ideia.
guilt;Pedi emprestada a cassete de rádio do meu amigo e a ficha partiu-se e alguns pedaços partiram-se quando a ficha caiu das minhas mãos.
guilt;Senti-me culpado quando menti aos meus pais.
guilt;Tendo sofrido uma visão não muito bonita, reagi proferindo algumas palavras muito cruéis e afiadas.
guilt;Eu disse coisas desagradáveis a uma pessoa de maneira ruim. Ele ficou muito deprimido e causou um acidente.
guilt;Senti-me culpado quando me recusei a emprestar dinheiro à minha amiga que precisava dele imediatamente.
guilt;Fiz outra pessoa chorar por uma causa injustificada.
guilt;Alguém a falar de alguém nas suas costas.
guilt;Rejeitei uma pessoa que sempre tinha pensado ser minha amiga. Eu disse-lhe isso e ele reagiu com raiva. Senti-me culpado por não o ter percebido antes e por o ter magoado.
guilt;Tive uma briga com pessoas próximas. Eu disse muitas coisas mal pensadas e me arrependi quando já era tarde demais.
guilt;Senti-me culpado no outro dia porque levei dois pedaços de pão em vez de um no refeitório e algumas das raparigas estavam com falta de pão.
guilt;Eu estava num café com outra pessoa quando, de repente, apareceram vários amigos íntimos do meu parceiro. Eu não sabia o que fazer e o meu companheiro sentia-se desconfortável.
guilt;Depois de ter contado a uma figura de autoridade uma mentira muito grande, foi-me dito que ela acreditava em mim porque acreditava que eu nunca lhe tinha mentido. 
guilt;Encontrei um amigo do sexo masculino com quem eu estava tendo um caso com a esposa dele.
guilt;Um dia gritei ao meu irmão que não me fez mal nenhum, apenas que tive uma desilusão de um amigo e projectei-o sobre ele. Ele chorou e eu senti-me culpado após algum tempo.
guilt;Quando faço ou digo algo inapropriado, magoa as pessoas próximas de mim.
guilt;Tinha prometido despedir-me de uma pessoa que ia fazer uma viagem, e não apareci.
guilt;Não fui capaz de ajudar a minha irmã a compreender que o seu marido a é um homem mau antes de se casar com ele.
guilt;Comi 12 bolachas uma noite depois do chá enquanto via televisão - não sei porquê.
guilt;Depois de uma discussão com um amigo meu.
guilt;A minha irmã mais nova foi quase atropelada por um camião.
guilt;Quando tinha 7 anos, roubei dinheiro da minha mãe.
guilt;Uma vez trabalhei como designer. Um montador foi duramente atingido por danos que ocorreram no local de construção que eu tinha concebido.
guilt;Não poder ficar com a minha mãe para o Dia Nacional um feriado.
guilt;Quando o meu irmão fugiu de casa e eu pensei que era por causa da minha repreensão contínua.
guilt;Quando alguém é acusado ou punido em vez de mim.
guilt;Não fez o que prometi fazer por um amigo.
guilt;Quando discuti com o meu avô no dia do nascimento do meu irmão mais novo.
guilt;Quando fui obrigada a declinar o convite para o aniversário de 70 anos da minha mãe por causa de compromissos de trabalho em outra área.
guilt;Quando gritei com a minha mãe quando ela estava nervosa e deprimida.
guilt;Quando por vezes fui injusta com os meus pais, quando por acaso os enganei por causa de algumas coisas triviais.
guilt;Ser mal-educado para alguém de quem não gosto.
guilt;Quando chumbei num exame para o qual eu sabia que não tinha estudado o suficiente.
guilt;Durante uma discussão com o meu irmão, comportei-me de forma bastante intransigente, mesmo cruelmente, desejando magoar moralmente a pessoa que se me opunha.
guilt;Quando odiei uma das minhas colegas de apartamento que era legal comigo.
guilt;Um amigo pediu ajuda e eu não fui capaz de ajudar.
guilt;Trair a confiança de alguém.
guilt;O noivo de uma amiga deixou-a por mim.
guilt;Fui a um pub com um grupo de amigos (não muito íntimos) e um eu estava com uma rapariga a maior parte do tempo, enquanto as outras raparigas do grupo queriam estar comigo. Elas deixaram de falar com a rapariga com quem eu estava.
guilt;Não entregar os trabalhos de casa a tempo.
guilt;Quando tinha cerca de 14 anos de idade, pedi emprestada uma lata de bebida ao frigorífico, com a intenção de a substituir mais tarde nesse dia. Mas foi encontrada desaparecida antes de eu poder fazer qualquer coisa - ninguém era dono até ao seu desaparecimento.
guilt;Uma vez depois de me ter apaixonado, imaginei que aquela rapariga em particular era perfeita e ofuscava completamente a minha namorada. Mais tarde, percebi que esta imagem não era objectiva. Senti-me culpado por ambas as raparigas.
guilt;Quando criança - pisou acidentalmente um porquinho-da-índia de estimação - estava a morrer.
guilt;Não poder ajudar o meu amigo a fazer os trabalhos de casa.
guilt;Um certo amigo evoca sentimentos positivos quando estou com ele, mas um sentimento negativo quando ele não está presente. Sinto a necessidade de expressar esses sentimentos negativos. No entanto, quando falo dele, penso sempre: porque é que eu gosto disto, ele não merece isto, mas mesmo assim, eu faço-o.
guilt;Eu tinha 4-5 anos quando escondi as chaves da bicicleta de um amigo não muito bom. Depois de algumas horas, fingi que tinha encontrado.
guilt;Eu sei que uma certa pessoa se sente muito só e que está sempre ansiosa por me ver. No entanto, muitas vezes estou demasiado ocupado para a visitar, e depois sinto-me culpado.
guilt;Senti-me culpado por falar negativamente e concordar com uma pessoa que estava a fazer o mesmo, sobre uma terceira pessoa que não estava presente.
guilt;Perdi a calma com a minha irmã.
guilt;Não me consigo lembrar de nada em particular. O que me consigo lembrar é de ter feito ou dito algo que depois teve consequências negativas.
guilt;Porque eu não tinha estudado.
guilt;Há muitos anos, uma amiga queria que eu viajasse com ela para o sul da Europa, mas preferi viajar sozinha. Me senti culpada por querer ir sozinha.
guilt;Não ser capaz de convencer o meu líder de turma de que o meu amigo é melhor do que eu para ir às conferências de inglês.
guilt;Prometendo a alguém que faça o seu trabalho e depois não o conseguindo fazer devido a problemas de transporte.
guilt;Odiei-vos por não me deixarem ir e descobri que a decisão não foi vossa.
guilt;Quando chumbei num exame, pensei que podia passar facilmente.
guilt;Não estou a fazer o que deveria com este questionário.
guilt;Quando fiquei cara a cara com o meu amigo enganado depois de ter dormido com a esposa dele.
guilt;Eu estava num sanatório. Na minha frente, um rapaz caiu da cadeira do seu inválido. Eu podia ajudá-lo, mas não o fiz. Apeteceu-me ficar paralisado.
guilt;Uma vez, quando me queixei, causei uma grande discussão entre os meus pais.
guilt;Incapaz de ajudar a minha mãe a cozinhar.
guilt;Aos 17 anos, disse à minha mãe que tinha chegado à meia-noite, quando na verdade eram 3h30.
guilt;Quando vi um programa na Etiópia na televisão, algumas horas antes tinha deitado fora algumas roupas e comida.
guilt;Irrito-me com o meu filho quando ele grita ou fica doente em cima das suas roupas limpas.
guilt;Fez um juízo errado num jogo de futebol.
guilt;Foi-me confiado um objecto e, enquanto o usava, manuseei-o descuidadamente e partiu-se.
guilt;Não desistir de algo pela Quaresma.
guilt;Quando parti algo e um amigo meu foi culpado.
guilt;Discuti com o meu namorado. A culpa foi minha, mas o meu orgulho não me deixou admiti-lo.
guilt;Quando o meu irmão teve de passar toda a noite a reparar uma alavanca de velocidades que eu tinha partido.
guilt;Eu tinha prometido fazer uma tarefa para alguém que me era próximo, e desde o início, sabia que era importante que a fizesse, mas no que tocava a isso, desiludi-os.
guilt;Quando salpiquei uma criança por não reduzir a velocidade ao passar por uma poça de água.
guilt;Éramos donos de uma loja e eu costumava servir nela ocasionalmente. Por vezes, tiráamos piolhos da banca e o pai apanhava-me um por dia.
guilt;Passar pela casa de um bom amigo sem o visitar.
guilt;Quando um amigo meu foi espancado por aquilo que foi culpa minha.
guilt;Podia ter passado no último exame do concurso público, mas chumbei porque não tinha estudado.
guilt;A minha mãe escreveu-me e disse que eu não escreveria cartas suficientes para uma casa.
guilt;Quando magoei os sentimentos de uma pessoa.
guilt;Não me levantei suficientemente cedo para ver a equipa de futebol da minha turma a jogar contra outra equipa.
guilt;No trabalho, um rapaz ficou ferido por causa da minha falta de supervisão.
guilt;Não poder passar mais tempo com um amigo que me visitava.
guilt;Quando brinco com outras pessoas.
guilt;Uma noite estive com uma rapariga e depois não voltei a telefonar-lhe, embora ela me tivesse pedido para o fazer.
guilt;Não cumprir algo que tinha prometido.
guilt;Apontei um fracasso de um amigo meu.
guilt;Não aceitando dicas de relações íntimas de uma rapariga.
guilt;Eu estava a cuidar de uma criança e ela caiu porque eu não lhe estava a prestar muita atenção. Um lado do seu rosto ficou com nódoas negras.
guilt;Alguns dos meus amigos discutiram. Eu tinha telefonado anteriormente a um deles e isso pode tê-lo influenciado a discutir.
guilt;Senti-o quando jogava, empurrei o meu irmão e ele caiu cortando-se em pedaços de azulejo.
guilt;Ser miserável numa festa quando outras pessoas são amigáveis e felizes.
guilt;Deixei um rapaz com quem andava por aí sem lhe dar quaisquer explicações.
guilt;Quando o meu filho do meio ficou muito difícil de lidar após o nascimento do irmão bebé e eu não tive paciência com ele.
guilt;Quando terminei um caso de amor em que fui responsável pelo triste fim.
guilt;Não ser um bom anfitrião para um amigo de um lugar distante.
guilt;Quando os meus pais discutiram sobre algo que eu tinha feito e que estava errado.
guilt;Quando inadvertidamente fiz alguns amigos íntimos e familiares sentirem-se mal.
guilt;Quando deixo uma pessoa assumir uma culpa que eu cometi.
guilt;Quando estava com uma rapariga que parecia amar-me, estava com ela apenas para ir para a cama com ela.
guilt;Um dia, encontrei um homem incontinente na enfermaria. Este paciente tinha um tutor que não lhe dava banho. Assim, deixei-o assim mas senti-me culpado até voltar para lhe dar banho.
guilt;Uma noite, saí com alguns amigos para jantar e não disse aos meus pais que voltaria tarde. Pensei em telefonar mas, no final, não o fiz. Quando cheguei a casa, os meus pais estavam muito preocupados.
guilt;Culpa por ter pressionado outra pessoa a expor/explorar as suas fraquezas/falhas, ao ponto de a outra pessoa se ter sentido terrível/defensiva.
guilt;Quando eu tinha explicado erradamente a alguém um exemplo importante para um exame.
guilt;Um amigo meu deu um tiro na cabeça depois de me ter dito e a outros que o faria.
guilt;Quando uma criança rastejante foi queimada devido à minha negligência em manter uma criança afastada do fogo.
guilt;A minha mãe tinha-me enviado para comprar algumas coisas. A mudança que trouxera de volta não estava certa, pois eu tinha dado algum dinheiro a uma amiga que pensava que ela não iria reparar nisso. No entanto, a minha mãe disse-me que a mudança não era correcta.
guilt;Envio uma palavra ao meu chefe através do meu criado dizendo-lhe que não me apresentaria ao serviço por não me sentir bem e que o médico se recusara a dar-me baixa por doença. A minha intenção era realmente sair de Lusaka para um fim-de-semana. Saí no mesmo dia e na manhã seguinte o meu patrão encontrou-me em Mongu. Senti-me culpado quando me pediram para explicar as coisas no meu regresso.
guilt;As minhas irmãs pediram-me para ir buscá-los a uma discoteca que fica a 5 km de distância. Havia um denso nevoeiro e uma queda de neve. Não havia espaço suficiente no carro para todas elas e elas pediram-me para lá ir mais uma vez. Quando não o fiz, tiveram uma maneira de me fazer sentir culpado.
guilt;Uma criança foi internada no hospital com Meningite. Foi-me pedido que fizesse uma punção de madeira para obter líquido cerebral da coluna vertebral para fins de diagnóstico. Uma vez que a condição já era má, a criança morreu assim que terminei o procedimento.
guilt;Quando enganei o meu pai sobre o subsídio para livros na universidade. a Ele descobriu que nos davam K150 por ano para livros.
guilt;Acusei o meu marido de ter chegado tarde deliberadamente quando ele me veio buscar ao trabalho.
guilt;Quando terminei a minha relação com a minha antiga namorada, pois ela fazia-me perguntas irrelevantes sobre o meu passado.
guilt;Foi em 1 de Janeiro de 1985 quando, acidentalmente, parti uma garrafa de Fanta numa certa loja de garrafas em Zomba.
guilt;Quando me desviei da aula de ginástica, conheci o director da nossa escola que me perguntou o que eu estava a fazer.
guilt;Uma certa mulher tinha-me pedido para fazer algo para ela e eu continuei a adiá-lo. Quando finalmente consegui, não a vi durante um dia apenas para me dizerem um dia que ela tinha desmaiado e morrido. Senti-me bastante culpado por ela ter dito em tom de brincadeira que eu poderia não fazer o que ela me tinha pedido que fizesse.
guilt;Quando eu tinha 4 anos, passámos as nossas férias à beira-mar. A minha irmã e a sua amiga queriam ir para uma baía de uma forma não perigosa. Eu queria chegar antes deles e seguir por um caminho mais curto, mas mais perigoso. Quando cheguei, não encontrei lá ninguém. Esperei durante muito tempo, mas ninguém chegou. No meu regresso, encontrei a minha mãe que me procurava desesperadamente. Ela não me repreendeu, mas vi o quanto ela se tinha preocupado (ela própria).
guilt;Quando marquei o terceiro golo da minha equipa num jogo de futebol contra a Escola Secundária William Murray e fomos gravemente derrotados.
guilt;Quando bati num aluno do primeiro ano da minha escola secundária, na minha qualidade de vice-chefe. Ele tinha acordado tarde pela manhã para um trabalho manual.
guilt;Quando o meu ex-marido deixou a nossa casa, as crianças choraram porque ele não ia voltar.
guilt;Um amigo de 22 anos de idade, morreu de leucemia, eu não sabia que ele estava tão doente e, por isso, não se tinha preocupado.
guilt;Uma vez roubei o dinheiro do meu pai e neguei tê-lo feito. Em vez disso, um pai ameaçou o meu jovem irmão e ele foi espancado. Ele estava inocente e eu senti-me culpado.
guilt;O pai tinha acabado de casar com a sua segunda mulher (a minha madrasta) e eu não gostava dela, por isso fui ao guarda-roupa e ateei fogo aos seus vestidos. Todos suspeitavam do meu irmão e ele teve de suportar as consequências. Ninguém chegou a saber que tinha sido eu quem o tinha feito. 
guilt;Quando tinha dinheiro suficiente, trouxe mais roupa para mim do que para as crianças - senti-me mal por isso.
guilt;Bati mal na minha prima depois de ela deitar fora os meus vestidos numa latrina das boxes que a menina desmaiou.
guilt;Tive uma desavença com o meu pai. Ele estava deprimido porque alguém o tinha tratado injustamente. Como tínhamos uma discussão, era impossível para mim ajudá-lo.
guilt;Acertei na cabeça da minha irmã mais nova com uma pedra enquanto estávamos a lutar.
guilt;Apanhei um parente próximo com o empregado da casa.
guilt;Por acaso conheci um dos meus professores na cidade durante o horário de trabalho. O mal foi eu não ter pedido permissão para sair e estar consciente da minha culpa.
guilt;Quando tomei drogas.
guilt;Eu estava a tomar conta da filhinha da minha prima, e ela caiu, ficou ligeiramente ferida e chorou em voz alta.
guilt;Lembro-me de enganar o meu irmão, disse-lhe que ia assistir à missa de domingo, em vez disso, fui para a cidade com um amigo. 
guilt;O meu pai tinha estado sozinho durante muito tempo porque a minha mãe e a minha irmã estavam de férias. Já não o via há muito tempo e quando finalmente o chamei, apercebi-me que ele tinha ficado muito triste por isso.
guilt;Escrevi uma má carta a alguém sobre a nossa relação que nós próprios criámos.
guilt;Quando fiz algo de errado no passado e neguei tê-lo feito quando me perguntaram sobre isso mais tarde.
guilt;O meu pai apanhou-me a ter relações sexuais com o meu primo mais próximo. Não havia nada de errado com ela, mas a fêmea era demasiado velha para mim.
guilt;Quando um colega de turma se quis sentar, puxei-lhe a cadeira para longe, de modo que ficou ligeiramente ferido.
